Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
SHELL,Metropolitana,Talagante,Talagante,Avenida 21 De Mayo 1191,33º0'0""S 70º0'0""W,Asistido,1250,1001,1291,0,0,1346,1140,9 oct. 2025
COPEC,Metropolitana,Talagante,El Monte,Los Libertadores 98,33º0'0""S 70º0'0""W,Asistido,1219,962,1264,0,0,1311,1069,9 oct. 2025
FARCOM,Metropolitana,Talagante,El Monte,avenida los libertadores 641,33º0'0""S 70º0'0""W,Asistido,1219,962,1265,0,0,1311,1084,16 oct. 2025
SHELL,Metropolitana,Talagante,El Monte,Avenida Los Libertadores 454,33º0'0""S 70º0'0""W,Asistido,1219,962,1264,0,0,1311,1120,9 oct. 2025
COPEC,Metropolitana,Talagante,Isla de Maipo,Santelices 71,33º0'0""S 70º0'0""W,Asistido,1260,1011,1301,0,0,1356,1059,9 oct. 2025
Del Sol Combustibles,Metropolitana,Talagante,Isla de Maipo,Balmaceda 4981,33º0'0""S 70º0'0""W,Asistido,1262,1014,1305,0,0,0,1115,9 oct. 2025
ARAMCO,Metropolitana,Talagante,Isla de Maipo,AV.SENADOR JAIME GUZMAN 2259,33º0'0""S 70º0'0""W,Asistido,1262,1013,1303,0,0,1358,1079,9 oct. 2025
COPEC,Metropolitana,Talagante,Padre Hurtado,Camino a Melipilla 1891,33º0'0""S 70º0'0""W,Asistido,1213,997,1266,0,0,1280,1072,9 oct. 2025
COPEC,Metropolitana,Talagante,Padre Hurtado,Camino a Melipilla 1846,33º0'0""S 70º0'0""W,Asistido,1213,997,1266,0,0,1280,1072,9 oct. 2025
SHELL,Metropolitana,Talagante,Padre Hurtado,Camino san Alberto Hurtado N°290,33º0'0""S 70º0'0""W,Asistido,1213,997,1266,0,0,1280,1072,9 oct. 2025
Del Sol Combustibles,Metropolitana,Talagante,Padre Hurtado,Camino San Alberto Hurtado 2895,33º0'0""S 70º0'0""W,Asistido,1228,1013,1287,0,0,0,1179,9 oct. 2025
COPEC,Metropolitana,Talagante,Peñaflor,"Ruta 78 KM.25,5 0",33º0'0""S 70º0'0""W,Asistido,1213,979,1266,0,0,1280,1072,9 oct. 2025
ARAMCO,Metropolitana,Talagante,Peñaflor,Balmaceda 21,33º0'0""S 70º0'0""W,Asistido,1232,1000,1255,0,0,1269,1054,9 oct. 2025
COPEC,Metropolitana,Talagante,Peñaflor,Vicuña Mackenna 3957,33º0'0""S 70º0'0""W,Asistido,1216,979,1239,0,0,1278,1023,9 oct. 2025
COPEC,Metropolitana,Talagante,Peñaflor,Balmaceda 83,33º0'0""S 70º0'0""W,Asistido,1232,1000,1255,0,0,1269,1072,9 oct. 2025
CAVE,Metropolitana,Talagante,Peñaflor,MALLOQUITO 2834,33º0'0""S 70º0'0""W,Asistido,1209,975,1237,0,0,0,1060,17 jul. 2025
ARAMCO,Metropolitana,Talagante,Peñaflor,Avda  Bilbao 281,33º0'0""S 70º0'0""W,Autoservicio,1216,979,1239,0,0,1278,1072,10 oct. 2025
ARAMCO,Metropolitana,Talagante,Peñaflor,Avenida Vicuña Mackenna 1545,33º0'0""S 70º0'0""W,Asistido,1216,979,1239,0,0,1278,1092,9 oct. 2025
COPEC,Los Ríos,Valdivia,Valdivia,AVDA. PEDRO AGUIRRE CERDA (Salida Norte) 670,39º0'0""S 73º0'0""W,Asistido,1301,1043,1332,0,0,1354,1092,22 sept. 2025
COPEC,Los Ríos,Valdivia,Valdivia,PICARTE/A. MUÑOZ 895,39º0'0""S 73º0'0""W,Asistido,1303,1048,1331,0,0,1353,1100,13 oct. 2025
COPEC,Los Ríos,Valdivia,Valdivia,PICARTE 2261,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1361,1090,9 oct. 2025
COPEC,Los Ríos,Valdivia,Valdivia,ANIBAL PINTO ESQ. BULNES 2007,39º0'0""S 73º0'0""W,Asistido,1313,1058,1343,0,0,1363,1082,9 oct. 2025
PETROBRAS,Los Ríos,Valdivia,Valdivia,Picarte 1027,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1361,1100,17 oct. 2025
ARAMCO,Los Ríos,Valdivia,Valdivia,Picarte  esq. Rubén Darío 3050,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1362,1090,9 oct. 2025
ARAMCO,Los Ríos,Valdivia,Valdivia,Avda Pedro Montt 1527,39º0'0""S 73º0'0""W,Asistido,1313,1058,1343,0,0,1363,1082,13 oct. 2025
ARAMCO,Los Ríos,Valdivia,Valdivia,Anibal Pinto 1785,39º0'0""S 73º0'0""W,Asistido,1313,1058,1343,0,0,1363,1120,9 oct. 2025
SHELL,Los Ríos,Valdivia,Valdivia,Pedro Aguirre Cerda 320,39º0'0""S 73º0'0""W,Asistido,1309,1054,1338,0,0,1358,1090,9 oct. 2025
SHELL,Los Ríos,Valdivia,Valdivia,Avda. Alemania 595,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1361,1090,9 oct. 2025
SHELL,Los Ríos,Valdivia,Valdivia,Avda. René Schneider 639,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1361,1090,9 oct. 2025
SHELL,Los Ríos,Valdivia,Valdivia,Av. Los Robles 030,39º0'0""S 73º0'0""W,Asistido,1311,1056,1339,0,0,1361,1090,9 oct. 2025
PETROBRAS,Los Ríos,Valdivia,Valdivia,Av. Pedro Aguirre Cerda 600,39º0'0""S 73º0'0""W,Asistido,1309,1054,1338,0,0,1358,1092,9 oct. 2025
COPEC,Los Ríos,Valdivia,Lanco,Panamericana Sur s/n Km 771 771,39º0'0""S 72º0'0""W,Asistido,1320,1039,1346,0,0,1365,1079,9 oct. 2025
COPEC,Los Ríos,Valdivia,Lanco,Prat s/n  KM. 26.12 RUTA CH 203 0,39º0'0""S 72º0'0""W,Asistido,1324,1044,1350,0,0,1369,1079,9 oct. 2025
COPEC,Los Ríos,Valdivia,Los Lagos,"BALMACEDA, ESQ. SAN MARTIN 0",39º0'0""S 72º0'0""W,Asistido,1314,1065,1339,0,0,1367,1094,17 oct. 2025
COPEC,Los Ríos,Valdivia,Los Lagos,QUINCHILCA S/N 0,39º0'0""S 72º0'0""W,Asistido,1314,1065,1339,0,0,1367,1094,20 oct. 2025
COPEC,Los Ríos,Valdivia,Mariquina,José Puchi 1700,39º0'0""S 72º0'0""W,Asistido,1318,1069,1344,0,0,1364,1078,9 oct. 2025
COPEC,Los Ríos,Valdivia,Paillaco,COCHRANE 415,40º0'0""S 72º0'0""W,Asistido,1303,1035,1328,0,0,1357,1085,13 oct. 2025
SHELL,Los Ríos,Valdivia,Paillaco,Camilo Henriquez/Esquina 18 De Octubre 0,40º0'0""S 72º0'0""W,Asistido,1303,1035,1328,0,0,1357,1085,9 oct. 2025
COPEC,Los Ríos,Valdivia,Panguipulli,M. ROZAS 468,39º0'0""S 72º0'0""W,Asistido,1318,1067,1347,0,0,1366,1083,9 oct. 2025
ARAMCO,Los Ríos,Valdivia,Panguipulli,Martínez de Rozas esq. Prat 367,39º0'0""S 72º0'0""W,Asistido,1323,1067,1347,0,0,1367,1114,9 oct. 2025
COPEC,Los Ríos,Ranco,La Unión,COMERCIO 557,40º0'0""S 73º0'0""W,Asistido,1313,1058,1339,0,0,1363,1107,9 oct. 2025
ARAMCO,Los Ríos,Ranco,La Unión,Juan Fisher 300,40º0'0""S 73º0'0""W,Asistido,1313,1058,1339,0,0,1363,1107,16 oct. 2025
SHELL,Los Ríos,Ranco,La Unión,Avda. Ricardo Boettcher 238,40º0'0""S 73º0'0""W,Asistido,1313,1058,1339,0,0,1363,1107,9 oct. 2025
COPEC,Los Ríos,Ranco,Futrono,BALMACEDA 100,40º0'0""S 72º0'0""W,Asistido,1317,1062,1338,0,0,1359,1094,9 oct. 2025
SHELL,Los Ríos,Ranco,Lago Ranco,Concepción 599,40º0'0""S 72º0'0""W,Asistido,1332,1073,1358,0,0,1378,1112,9 oct. 2025
COPEC,Los Ríos,Ranco,Río Bueno,COMERCIO 972,40º0'0""S 72º0'0""W,Asistido,1315,1056,1339,0,0,1359,1079,9 oct. 2025
SHELL,Los Ríos,Ranco,Río Bueno,Patricio Lynch 1015,40º0'0""S 72º0'0""W,Asistido,1315,1056,1339,0,0,1360,1099,9 oct. 2025
COPEC,Arica y Parinacota,Arica,Arica,SAN MARTÍN 699,18º0'0""S 70º0'0""W,Asistido,1312,1053,1333,0,0,1353,1223,8 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,PANAMERICANA NORTE 715,36º0'0""S 72º0'0""W,Asistido,1245,986,1272,0,0,1282,1057,9 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,AV. LOS PUELCHES 363,36º0'0""S 72º0'0""W,Asistido,1231,979,1270,0,0,1292,1039,9 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,AVDA. ANDRÉS BELLO 1491,36º0'0""S 72º0'0""W,Asistido,1240,985,1267,0,0,1292,1057,9 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,AV. ECUADOR 147,36º0'0""S 72º0'0""W,Asistido,1245,985,1272,0,0,1282,1057,9 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,Avda Collin 1101,36º0'0""S 72º0'0""W,Asistido,1240,981,1267,0,0,1292,1045,9 oct. 2025
HN,Ñuble,Diguillín,Chillán,AVENIDA LIBERTADOR BDO OHIGGINS 1982,36º0'0""S 72º0'0""W,Asistido,1237,982,1264,0,0,0,1030,20 oct. 2025
SOCORRO,Ñuble,Diguillín,Chillán,Rio Viejo 1320,36º0'0""S 72º0'0""W,Asistido,1229,975,1268,0,0,0,1078,9 oct. 2025
PETROBRAS,Ñuble,Diguillín,Chillán,Av. Los Puelches 1335,36º0'0""S 72º0'0""W,Asistido,1231,980,1270,0,0,1293,1077,9 oct. 2025
ARAMCO,Ñuble,Diguillín,Chillán,Palermo 280,36º0'0""S 72º0'0""W,Asistido,1240,985,1267,0,0,1297,1045,9 oct. 2025
ARAMCO,Ñuble,Diguillín,Chillán,av.Argentina 550,36º0'0""S 72º0'0""W,Autoservicio,1240,981,1267,0,0,1292,1057,10 oct. 2025
ARAMCO,Ñuble,Diguillín,Chillán,Arauco 812,36º0'0""S 72º0'0""W,Autoservicio,1240,981,1267,0,0,1292,1057,9 oct. 2025
PETROBRAS,Ñuble,Diguillín,Chillán,Av. O'Higgins 799,36º0'0""S 72º0'0""W,Asistido,1237,975,1266,0,0,1278,1058,2 oct. 2025
SHELL,Ñuble,Diguillín,Chillán,Avda. Vicente Mendez 1182,36º0'0""S 72º0'0""W,Asistido,1240,985,1267,0,0,1297,1057,9 oct. 2025
SHELL,Ñuble,Diguillín,Chillán,Avda. Collin 788,36º0'0""S 72º0'0""W,Asistido,1240,981,1267,0,0,1297,1057,9 oct. 2025
SHELL,Ñuble,Diguillín,Chillán,AVDA ALONSO DE ERCILLA 2411,36º0'0""S 72º0'0""W,Asistido,1241,984,1272,0,0,1295,1079,9 oct. 2025
ARAMCO,Ñuble,Diguillín,Chillán,AV.OHIGGINS Longitudinal sur n 7-33 esquina ecuador. 7,36º0'0""S 72º0'0""W,Asistido,1245,985,1272,0,0,1282,1057,9 oct. 2025
SHELL,Ñuble,Diguillín,Chillán,avenida vicente mendez 1344,36º0'0""S 72º0'0""W,Asistido,1240,985,1267,0,0,1297,1057,9 oct. 2025
Combustibles Sandoval,Ñuble,Diguillín,Chillán,Alonso de Ercilla 1079,36º0'0""S 72º0'0""W,Asistido,1232,974,1251,0,0,1273,1090,12 sept. 2025
COPEC,Ñuble,Diguillín,Bulnes,Sargento Aldea 498,36º0'0""S 72º0'0""W,Asistido,1265,994,1283,0,0,1301,1078,9 oct. 2025
COPEC,Ñuble,Diguillín,Bulnes,"PRAT, ESQ. ERRAZURIZ 0",36º0'0""S 72º0'0""W,Asistido,1272,948,1292,0,0,1315,986,10 jun. 2025
Sin Bandera,Ñuble,Diguillín,Bulnes,Arturo Prat 278,36º0'0""S 72º0'0""W,Asistido,1265,994,1283,0,0,1301,1056,9 oct. 2025
SERVICENTROS RABALME,Ñuble,Diguillín,Bulnes,Joaquin Prieto 104,36º0'0""S 72º0'0""W,Asistido,1265,994,1283,0,0,1301,1058,9 oct. 2025
SHELL,Ñuble,Diguillín,Chillán Viejo,"Camino a Yungay, Sector El Manantial Km 3. 5",36º0'0""S 72º0'0""W,Asistido,1240,985,1267,0,0,1292,1057,9 oct. 2025
Combustibles Santa María,Ñuble,Diguillín,Chillán Viejo,Baquedano 380,36º0'0""S 72º0'0""W,Asistido,1238,990,1269,0,0,0,1084,12 ago. 2025
COPEC,Ñuble,Diguillín,El Carmen,BAQUEDANO 0,36º0'0""S 71º0'0""W,Asistido,1250,978,1271,0,0,1297,1063,9 oct. 2025
ECOIL,Ñuble,Diguillín,Quillón,Avda O`higgins 1192,36º0'0""S 72º0'0""W,Asistido,1260,1013,1298,0,0,0,991,11 oct. 2025
ARAMCO,Ñuble,Diguillín,Quillón,O'Higgins 622,36º0'0""S 72º0'0""W,Asistido,1269,1024,1305,0,0,1325,973,22 oct. 2025
COPEC,Ñuble,Diguillín,Quillón,Av Bernardo O Higgins N° 1033,36º0'0""S 72º0'0""W,Asistido,1261,1014,1299,0,0,1321,991,10 oct. 2025
COPEC,Ñuble,Diguillín,Yungay,ANGELES 667,37º0'0""S 72º0'0""W,Asistido,1251,999,1273,0,0,1301,1063,9 oct. 2025
COPEC,Ñuble,Itata,Quirihue,AV. PRAT 850,36º0'0""S 72º0'0""W,Asistido,1266,1004,1287,0,0,1310,1039,9 oct. 2025
COPEC,Ñuble,Itata,Cobquecura,Rehue 618,36º0'0""S 72º0'0""W,Asistido,1272,1008,1293,0,0,1316,1062,9 oct. 2025
COPEC,Ñuble,Itata,Coelemu,Palazuelos 107,36º0'0""S 72º0'0""W,Asistido,1264,1008,1284,0,0,1309,1060,9 oct. 2025
COPEC,Ñuble,Punilla,San Carlos,"LONGITUDINAL SUR, ESQ. MACKENNA 0",36º0'0""S 71º0'0""W,Asistido,1235,967,1265,0,0,1299,1042,9 oct. 2025
APEX,Ñuble,Punilla,San Carlos,Independencia 961,36º0'0""S 71º0'0""W,Asistido,1229,963,1259,0,0,0,1090,11 oct. 2025
COPEC,Ñuble,Punilla,San Carlos,Ernesto Riquelme 302,36º0'0""S 71º0'0""W,Asistido,1230,967,1260,0,0,1299,1060,10 oct. 2025
COPEC,Ñuble,Punilla,Coihueco,"PRAT, ESQ. J. M. CARRERA 0",36º0'0""S 71º0'0""W,Asistido,1266,995,1286,0,0,1305,1062,9 oct. 2025
Sin Bandera,Ñuble,Punilla,Ñiquén,Ernesto Zuñiga # 380 San Gregorio,36º0'0""S 71º0'0""W,Asistido,1246,993,1270,0,0,0,1060,10 oct. 2025
SOCORRO,Ñuble,Punilla,San Nicolás,"RUTA N-50Km 14,7",36º0'0""S 72º0'0""W,Asistido,1233,976,1275,0,0,0,1078,9 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Portales 1800,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1056,16 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Avenida Freire 16,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1070,16 oct. 2025
COPEC,Metropolitana,Maipo,Paine,Avenida Presidente Prieto 486,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1078,14 oct. 2025
COPEC,Metropolitana,Talagante,Talagante,Avenida Bernardo O'Higgins 530,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1071,16 oct. 2025
COPEC,Ñuble,Diguillín,Chillán,AV. ARGENTINA 797,36º0'0""S 72º0'0""W,Asistido,0,0,0,0,0,0,1077,9 oct. 2025
Sin Bandera,Ñuble,Diguillín,Chillán,20 de agosto 25,36º0'0""S 72º0'0""W,Autoservicio,0,0,0,0,0,0,1080,28 ago. 2025
COPEC,Valparaíso,Los Andes,Los Andes,AV. ARGENTINA esq LAS JUNTAS 1148,32º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1042,23 oct. 2025
COPEC,Valparaíso,Petorca,La Ligua,Portales 1131,32º0'0""S 71º0'0""W,Asistido,0,0,0,0,0,0,1063,16 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,O'CARROL 1109,34º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1085,16 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Olivar,LONGITUDINAL SUR KM. 90 0,34º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1064,23 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Colchagua,Santa Cruz,AV. ERRAZURIZ 1236,34º0'0""S 71º0'0""W,Asistido,0,0,0,0,0,0,1101,9 oct. 2025
ARAMCO,Maule,Talca,Talca,Av. Carlos Schorr 355,35º0'0""S 71º0'0""W,Asistido,0,0,0,0,0,0,1062,16 oct. 2025
SHELL,Maule,Curicó,Curicó,Av. Alessandri 1210,34º0'0""S 71º0'0""W,Asistido,0,0,0,0,0,0,1067,17 oct. 2025
COPEC,Biobío,Concepción,Concepción,PAICAVI 1248,36º0'0""S 73º0'0""W,Asistido,0,0,0,0,0,0,1052,16 oct. 2025
COPEC,Biobío,Concepción,Concepción,21 DE MAYO 2750,36º0'0""S 73º0'0""W,Asistido,0,0,0,0,0,0,1031,23 oct. 2025
SHELL,Biobío,Biobío,Los Ángeles,Colon /Orompello 1098,37º0'0""S 72º0'0""W,Asistido,0,0,0,0,0,0,1039,16 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Matta 788,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1061,16 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,PEDRO MONTT 1501,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1070,16 oct. 2025
COPEC,Metropolitana,Santiago,Cerrillos,Pedro Aguirre Cerda 5355,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1072,17 oct. 2025
COPEC,Metropolitana,Santiago,Independencia,General Prieto 1500,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1061,16 oct. 2025
SHELL,Metropolitana,Santiago,Independencia,Vivaceta 929,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1071,16 oct. 2025
ARAMCO,Metropolitana,Santiago,La Granja,Santa Rosa 10302,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1092,9 oct. 2025
ARAMCO,Metropolitana,Santiago,La Pintana,Santa Rosa 10801,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1054,23 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Bustamante 648,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1072,16 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Isabel Riquelme 2058,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1042,16 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Tobalaba 12155,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1084,18 sept. 2025
SHELL,Metropolitana,Santiago,Quilicura,O'Higgins 308,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1072,16 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,San Pablo 3375,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1071,16 oct. 2025
SHELL,Metropolitana,Santiago,San Joaquín,Avenida Departamental 451,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1072,16 oct. 2025
SHELL,Metropolitana,Santiago,San Joaquín,Avenida Las industrias 4869,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1135,1 jul. 2025
PETROBRAS,Metropolitana,Santiago,San Miguel,Santa Rosa 5909,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,994,12 jun. 2025
SHELL,Metropolitana,Santiago,San Miguel,San Ignacio 2470,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1041,20 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Avenida Concha y Toro 865,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1071,16 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Avenida Concha y Toro 05,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1046,23 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Gabriela 1482,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1054,23 oct. 2025
SHELL,Metropolitana,Chacabuco,Colina,Carretera General San Martín 0950 950,33º0'0""S 70º0'0""W,Asistido,0,0,0,0,0,0,1072,16 oct. 2025
